trial,fill_first_avg_student_ranking,fill_first_std_student_ranking,fill_first_median_student_ranking,fill_first_iqr_student_ranking,fill_first_student_satisfaction_percent,fill_first_student_satisfaction_top4_percent,fill_first_student_satisfaction_top5_percent,fill_first_students_got_choice_1_count,fill_first_students_got_choice_1_percent,fill_first_students_got_choice_2_count,fill_first_students_got_choice_2_percent,fill_first_students_got_choice_3_count,fill_first_students_got_choice_3_percent,fill_first_students_got_choice_4_count,fill_first_students_got_choice_4_percent,fill_first_students_got_choice_5_count,fill_first_students_got_choice_5_percent,fill_first_students_got_choice_6_count,fill_first_students_got_choice_6_percent,rank_first_avg_student_ranking,rank_first_std_student_ranking,rank_first_median_student_ranking,rank_first_iqr_student_ranking,rank_first_student_satisfaction_percent,rank_first_student_satisfaction_top4_percent,rank_first_student_satisfaction_top5_percent,rank_first_students_got_choice_1_count,rank_first_students_got_choice_1_percent,rank_first_students_got_choice_2_count,rank_first_students_got_choice_2_percent,rank_first_students_got_choice_3_count,rank_first_students_got_choice_3_percent,rank_first_students_got_choice_4_count,rank_first_students_got_choice_4_percent,rank_first_students_got_choice_5_count,rank_first_students_got_choice_5_percent,rank_first_students_got_choice_6_count,rank_first_students_got_choice_6_percent,best_first_avg_student_ranking,best_first_std_student_ranking,best_first_median_student_ranking,best_first_iqr_student_ranking,best_first_student_satisfaction_percent,best_first_student_satisfaction_top4_percent,best_first_student_satisfaction_top5_percent,best_first_students_got_choice_1_count,best_first_students_got_choice_1_percent,best_first_students_got_choice_2_count,best_first_students_got_choice_2_percent,best_first_students_got_choice_3_count,best_first_students_got_choice_3_percent,best_first_students_got_choice_4_count,best_first_students_got_choice_4_percent,best_first_students_got_choice_5_count,best_first_students_got_choice_5_percent,best_first_students_got_choice_6_count,best_first_students_got_choice_6_percent,fragility_mirror_avg_student_ranking,fragility_mirror_std_student_ranking,fragility_mirror_median_student_ranking,fragility_mirror_iqr_student_ranking,fragility_mirror_student_satisfaction_percent,fragility_mirror_student_satisfaction_top4_percent,fragility_mirror_student_satisfaction_top5_percent,fragility_mirror_students_got_choice_1_count,fragility_mirror_students_got_choice_1_percent,fragility_mirror_students_got_choice_2_count,fragility_mirror_students_got_choice_2_percent,fragility_mirror_students_got_choice_3_count,fragility_mirror_students_got_choice_3_percent,fragility_mirror_students_got_choice_4_count,fragility_mirror_students_got_choice_4_percent,fragility_mirror_students_got_choice_5_count,fragility_mirror_students_got_choice_5_percent,fragility_mirror_students_got_choice_6_count,fragility_mirror_students_got_choice_6_percent
21,2.2666666666666666,1.5477582354991866,2.0,2.0,83.33333333333334,90.0,90.0,13,43.333333333333336,7,23.333333333333332,5,16.666666666666664,2,6.666666666666667,0,0.0,3,10.0,1.9,1.598957994028194,1.0,1.0,83.33333333333334,90.0,90.0,20,66.66666666666666,4,13.333333333333334,1,3.3333333333333335,2,6.666666666666667,0,0.0,3,10.0,2.066666666666667,1.806162291219209,1.0,1.0,80.0,83.33333333333334,86.66666666666667,20,66.66666666666666,3,10.0,1,3.3333333333333335,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,1.8666666666666667,1.2578641509408803,1.0,1.0,86.66666666666667,96.66666666666667,96.66666666666667,17,56.666666666666664,6,20.0,3,10.0,3,10.0,0,0.0,1,3.3333333333333335
22,2.6,1.7048949136725895,2.0,2.75,73.33333333333333,83.33333333333334,86.66666666666667,10,33.33333333333333,9,30.0,3,10.0,3,10.0,1,3.3333333333333335,4,13.333333333333334,2.1,1.7,1.0,1.0,83.33333333333334,86.66666666666667,86.66666666666667,17,56.666666666666664,6,20.0,2,6.666666666666667,1,3.3333333333333335,0,0.0,4,13.333333333333334,2.3,1.8284784202536637,1.0,2.0,80.0,83.33333333333334,83.33333333333334,16,53.333333333333336,5,16.666666666666664,3,10.0,1,3.3333333333333335,0,0.0,5,16.666666666666664,2.5,1.8211717839530315,2.0,2.75,73.33333333333333,83.33333333333334,83.33333333333334,13,43.333333333333336,7,23.333333333333332,2,6.666666666666667,3,10.0,0,0.0,5,16.666666666666664
23,2.3333333333333335,1.679947089113887,2.0,1.75,83.33333333333334,83.33333333333334,86.66666666666667,12,40.0,10,33.33333333333333,3,10.0,0,0.0,1,3.3333333333333335,4,13.333333333333334,1.9666666666666666,1.5380362660079103,1.0,1.0,86.66666666666667,90.0,90.0,17,56.666666666666664,7,23.333333333333332,2,6.666666666666667,1,3.3333333333333335,0,0.0,3,10.0,2.3,1.8101565309847285,1.0,2.5,73.33333333333333,83.33333333333334,86.66666666666667,16,53.333333333333336,6,20.0,0,0.0,3,10.0,1,3.3333333333333335,4,13.333333333333334,2.2333333333333334,1.6868774571839995,1.5,1.75,80.0,83.33333333333334,90.0,15,50.0,7,23.333333333333332,2,6.666666666666667,1,3.3333333333333335,2,6.666666666666667,3,10.0
24,2.3333333333333335,1.534781924429512,2.0,1.75,83.33333333333334,86.66666666666667,90.0,10,33.33333333333333,12,40.0,3,10.0,1,3.3333333333333335,1,3.3333333333333335,3,10.0,2.0,1.7126976771553504,1.0,1.0,83.33333333333334,86.66666666666667,86.66666666666667,19,63.33333333333333,5,16.666666666666664,1,3.3333333333333335,1,3.3333333333333335,0,0.0,4,13.333333333333334,2.1333333333333333,1.8571184369578826,1.0,1.0,80.0,83.33333333333334,83.33333333333334,19,63.33333333333333,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,0,0.0,5,16.666666666666664,2.4,1.836663641860788,1.5,2.0,76.66666666666667,83.33333333333334,83.33333333333334,15,50.0,5,16.666666666666664,3,10.0,2,6.666666666666667,0,0.0,5,16.666666666666664
25,2.4,1.6041612554021287,2.0,2.0,80.0,83.33333333333334,93.33333333333333,13,43.333333333333336,5,16.666666666666664,6,20.0,1,3.3333333333333335,3,10.0,2,6.666666666666667,2.066666666666667,1.6316317667360556,1.0,1.0,83.33333333333334,86.66666666666667,90.0,17,56.666666666666664,6,20.0,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,3,10.0,2.2333333333333334,1.8381754238616317,1.0,1.75,80.0,83.33333333333334,83.33333333333334,17,56.666666666666664,5,16.666666666666664,2,6.666666666666667,1,3.3333333333333335,0,0.0,5,16.666666666666664,2.3333333333333335,1.679947089113887,2.0,2.0,80.0,83.33333333333334,90.0,14,46.666666666666664,6,20.0,4,13.333333333333334,1,3.3333333333333335,2,6.666666666666667,3,10.0
26,2.4,1.0519822558706335,2.0,1.0,86.66666666666667,96.66666666666667,100.0,7,23.333333333333332,9,30.0,10,33.33333333333333,3,10.0,1,3.3333333333333335,0,0.0,2.1666666666666665,1.5933891203622828,2.0,1.0,83.33333333333334,86.66666666666667,90.0,14,46.666666666666664,9,30.0,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,3,10.0,2.3666666666666667,1.7603661235347858,2.0,2.0,76.66666666666667,83.33333333333334,86.66666666666667,14,46.666666666666664,7,23.333333333333332,2,6.666666666666667,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334,2.533333333333333,1.7838784213679537,2.0,2.0,80.0,80.0,83.33333333333334,11,36.666666666666664,9,30.0,4,13.333333333333334,0,0.0,1,3.3333333333333335,5,16.666666666666664
27,2.2333333333333334,1.4761059883656353,2.0,2.0,83.33333333333334,90.0,93.33333333333333,13,43.333333333333336,7,23.333333333333332,5,16.666666666666664,2,6.666666666666667,1,3.3333333333333335,2,6.666666666666667,2.1333333333333333,1.7461067804945059,1.0,1.75,80.0,86.66666666666667,86.66666666666667,18,60.0,4,13.333333333333334,2,6.666666666666667,2,6.666666666666667,0,0.0,4,13.333333333333334,2.2333333333333334,1.856220772310114,1.0,2.0,80.0,83.33333333333334,83.33333333333334,18,60.0,3,10.0,3,10.0,1,3.3333333333333335,0,0.0,5,16.666666666666664,2.033333333333333,1.4019827229875395,1.5,1.75,86.66666666666667,93.33333333333333,93.33333333333333,15,50.0,7,23.333333333333332,4,13.333333333333334,2,6.666666666666667,0,0.0,2,6.666666666666667
28,2.6333333333333333,1.7603661235347858,2.0,2.0,76.66666666666667,80.0,83.33333333333334,9,30.0,11,36.666666666666664,3,10.0,1,3.3333333333333335,1,3.3333333333333335,5,16.666666666666664,2.2,1.7587874611030558,1.0,1.0,80.0,83.33333333333334,86.66666666666667,16,53.333333333333336,7,23.333333333333332,1,3.3333333333333335,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.2333333333333334,1.7451520150277902,1.5,1.0,80.0,83.33333333333334,86.66666666666667,15,50.0,8,26.666666666666668,1,3.3333333333333335,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.1333333333333333,1.586050300449376,2.0,1.0,83.33333333333334,86.66666666666667,90.0,14,46.666666666666664,10,33.33333333333333,1,3.3333333333333335,1,3.3333333333333335,1,3.3333333333333335,3,10.0
29,2.2333333333333334,1.498517786199268,2.0,2.0,80.0,90.0,93.33333333333333,13,43.333333333333336,8,26.666666666666668,3,10.0,3,10.0,1,3.3333333333333335,2,6.666666666666667,1.9333333333333333,1.5477582354991866,1.0,1.0,86.66666666666667,90.0,90.0,18,60.0,6,20.0,2,6.666666666666667,1,3.3333333333333335,0,0.0,3,10.0,2.0,1.591644851508443,1.0,1.0,86.66666666666667,86.66666666666667,90.0,17,56.666666666666664,7,23.333333333333332,2,6.666666666666667,0,0.0,1,3.3333333333333335,3,10.0,2.2,1.6,1.5,2.0,80.0,90.0,90.0,15,50.0,6,20.0,3,10.0,3,10.0,0,0.0,3,10.0
30,2.6666666666666665,1.4907119849998596,3.0,1.75,83.33333333333334,86.66666666666667,90.0,8,26.666666666666668,6,20.0,11,36.666666666666664,1,3.3333333333333335,1,3.3333333333333335,3,10.0,2.3333333333333335,1.7950549357115013,1.5,2.0,80.0,80.0,86.66666666666667,15,50.0,6,20.0,3,10.0,0,0.0,2,6.666666666666667,4,13.333333333333334,2.3666666666666667,1.7220788470785986,2.0,2.0,80.0,83.33333333333334,86.66666666666667,13,43.333333333333336,8,26.666666666666668,3,10.0,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.6,1.781385228784985,2.0,2.0,80.0,80.0,83.33333333333334,11,36.666666666666664,7,23.333333333333332,6,20.0,0,0.0,1,3.3333333333333335,5,16.666666666666664
31,2.1333333333333333,1.586050300449376,1.0,2.0,83.33333333333334,90.0,90.0,16,53.333333333333336,5,16.666666666666664,4,13.333333333333334,2,6.666666666666667,0,0.0,3,10.0,1.7333333333333334,1.4817407180595248,1.0,0.75,86.66666666666667,90.0,93.33333333333333,22,73.33333333333333,3,10.0,1,3.3333333333333335,1,3.3333333333333335,1,3.3333333333333335,2,6.666666666666667,1.8,1.5577761927397231,1.0,1.0,86.66666666666667,90.0,90.0,21,70.0,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,0,0.0,3,10.0,1.7666666666666666,1.4302291968616623,1.0,1.0,86.66666666666667,93.33333333333333,93.33333333333333,21,70.0,3,10.0,2,6.666666666666667,2,6.666666666666667,0,0.0,2,6.666666666666667
32,2.3666666666666667,1.5162087220725546,2.0,2.0,83.33333333333334,90.0,90.0,11,36.666666666666664,8,26.666666666666668,6,20.0,2,6.666666666666667,0,0.0,3,10.0,2.033333333333333,1.4940623220676645,1.0,1.0,83.33333333333334,90.0,93.33333333333333,16,53.333333333333336,7,23.333333333333332,2,6.666666666666667,2,6.666666666666667,1,3.3333333333333335,2,6.666666666666667,2.3333333333333335,1.7384539747207064,2.0,1.75,76.66666666666667,80.0,90.0,14,46.666666666666664,8,26.666666666666668,1,3.3333333333333335,1,3.3333333333333335,3,10.0,3,10.0,2.2666666666666666,1.6316317667360556,2.0,2.0,80.0,86.66666666666667,90.0,14,46.666666666666664,7,23.333333333333332,3,10.0,2,6.666666666666667,1,3.3333333333333335,3,10.0
33,2.9,1.8321208111548395,2.0,2.5,73.33333333333333,73.33333333333333,80.0,7,23.333333333333332,11,36.666666666666664,4,13.333333333333334,0,0.0,2,6.666666666666667,6,20.0,2.1666666666666665,1.6141733350404335,1.0,1.75,76.66666666666667,86.66666666666667,93.33333333333333,16,53.333333333333336,6,20.0,1,3.3333333333333335,3,10.0,2,6.666666666666667,2,6.666666666666667,2.3,1.7540429489230491,1.5,1.75,76.66666666666667,80.0,90.0,15,50.0,7,23.333333333333332,1,3.3333333333333335,1,3.3333333333333335,3,10.0,3,10.0,2.5,1.7841898254763513,2.0,2.0,76.66666666666667,80.0,86.66666666666667,13,43.333333333333336,6,20.0,4,13.333333333333334,1,3.3333333333333335,2,6.666666666666667,4,13.333333333333334
34,2.2666666666666666,1.4590712418826193,2.0,2.0,86.66666666666667,86.66666666666667,93.33333333333333,11,36.666666666666664,10,33.33333333333333,5,16.666666666666664,0,0.0,2,6.666666666666667,2,6.666666666666667,2.1333333333333333,1.687865186822955,1.0,1.0,83.33333333333334,86.66666666666667,86.66666666666667,16,53.333333333333336,7,23.333333333333332,2,6.666666666666667,1,3.3333333333333335,0,0.0,4,13.333333333333334,2.2,1.7962924780409972,1.0,1.0,83.33333333333334,83.33333333333334,83.33333333333334,16,53.333333333333336,7,23.333333333333332,2,6.666666666666667,0,0.0,0,0.0,5,16.666666666666664,2.2666666666666666,1.4590712418826193,2.0,2.0,76.66666666666667,93.33333333333333,93.33333333333333,12,40.0,9,30.0,2,6.666666666666667,5,16.666666666666664,0,0.0,2,6.666666666666667
35,2.933333333333333,1.9136933459209766,2.0,3.5,70.0,73.33333333333333,76.66666666666667,8,26.666666666666668,10,33.33333333333333,3,10.0,1,3.3333333333333335,1,3.3333333333333335,7,23.333333333333332,2.2333333333333334,1.6868774571839993,2.0,1.0,83.33333333333334,83.33333333333334,86.66666666666667,13,43.333333333333336,11,36.666666666666664,1,3.3333333333333335,0,0.0,1,3.3333333333333335,4,13.333333333333334,2.4,1.8,2.0,1.0,80.0,80.0,83.33333333333334,12,40.0,11,36.666666666666664,1,3.3333333333333335,0,0.0,1,3.3333333333333335,5,16.666666666666664,2.433333333333333,1.6868774571839993,2.0,2.0,80.0,83.33333333333334,86.66666666666667,11,36.666666666666664,10,33.33333333333333,3,10.0,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334
36,2.533333333333333,1.839081896551163,2.0,2.0,80.0,80.0,80.0,11,36.666666666666664,10,33.33333333333333,3,10.0,0,0.0,0,0.0,6,20.0,2.066666666666667,1.6519348924485158,1.0,1.0,86.66666666666667,86.66666666666667,86.66666666666667,16,53.333333333333336,8,26.666666666666668,2,6.666666666666667,0,0.0,0,0.0,4,13.333333333333334,2.3666666666666667,1.7978382080215733,2.0,1.75,76.66666666666667,80.0,86.66666666666667,14,46.666666666666664,8,26.666666666666668,1,3.3333333333333335,1,3.3333333333333335,2,6.666666666666667,4,13.333333333333334,2.6666666666666665,2.00554786086551,2.0,3.75,70.0,73.33333333333333,80.0,14,46.666666666666664,5,16.666666666666664,2,6.666666666666667,1,3.3333333333333335,2,6.666666666666667,6,20.0
37,2.6333333333333333,1.834545054108935,2.0,2.0,76.66666666666667,80.0,80.0,10,33.33333333333333,10,33.33333333333333,3,10.0,1,3.3333333333333335,0,0.0,6,20.0,2.033333333333333,1.6829207415152452,1.0,1.0,83.33333333333334,86.66666666666667,86.66666666666667,17,56.666666666666664,8,26.666666666666668,0,0.0,1,3.3333333333333335,0,0.0,4,13.333333333333334,2.1333333333333333,1.6679994670929073,1.5,1.0,83.33333333333334,86.66666666666667,86.66666666666667,15,50.0,9,30.0,1,3.3333333333333335,1,3.3333333333333335,0,0.0,4,13.333333333333334,2.1,1.5132745950421556,2.0,1.0,86.66666666666667,90.0,90.0,14,46.666666666666664,9,30.0,3,10.0,1,3.3333333333333335,0,0.0,3,10.0
38,2.3,1.5947831618540915,2.0,2.0,83.33333333333334,86.66666666666667,90.0,13,43.333333333333336,7,23.333333333333332,5,16.666666666666664,1,3.3333333333333335,1,3.3333333333333335,3,10.0,2.066666666666667,1.6918103387266026,1.0,1.0,83.33333333333334,83.33333333333334,90.0,18,60.0,5,16.666666666666664,2,6.666666666666667,0,0.0,2,6.666666666666667,3,10.0,2.3666666666666667,2.0572365498945966,1.0,1.75,76.66666666666667,76.66666666666667,76.66666666666667,18,60.0,4,13.333333333333334,1,3.3333333333333335,0,0.0,0,0.0,7,23.333333333333332,2.2666666666666666,1.6519348924485155,1.5,2.0,80.0,86.66666666666667,90.0,15,50.0,5,16.666666666666664,4,13.333333333333334,2,6.666666666666667,1,3.3333333333333335,3,10.0
39,2.2333333333333334,1.498517786199268,2.0,2.0,90.0,90.0,90.0,13,43.333333333333336,6,20.0,8,26.666666666666668,0,0.0,0,0.0,3,10.0,2.1333333333333333,1.687865186822955,1.0,1.0,83.33333333333334,86.66666666666667,86.66666666666667,16,53.333333333333336,7,23.333333333333332,2,6.666666666666667,1,3.3333333333333335,0,0.0,4,13.333333333333334,2.3333333333333335,1.7950549357115013,1.5,2.0,83.33333333333334,83.33333333333334,83.33333333333334,15,50.0,5,16.666666666666664,5,16.666666666666664,0,0.0,0,0.0,5,16.666666666666664,2.2,1.3012814197295421,2.0,2.0,86.66666666666667,93.33333333333333,96.66666666666667,12,40.0,7,23.333333333333332,7,23.333333333333332,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335
40,2.3333333333333335,1.5347819244295116,2.0,2.0,80.0,86.66666666666667,93.33333333333333,12,40.0,8,26.666666666666668,4,13.333333333333334,2,6.666666666666667,2,6.666666666666667,2,6.666666666666667,1.9666666666666666,1.5595583420386114,1.0,1.0,86.66666666666667,90.0,90.0,18,60.0,5,16.666666666666664,3,10.0,1,3.3333333333333335,0,0.0,3,10.0,1.9666666666666666,1.5595583420386114,1.0,1.0,86.66666666666667,90.0,90.0,18,60.0,5,16.666666666666664,3,10.0,1,3.3333333333333335,0,0.0,3,10.0,2.533333333333333,1.8749814813900312,1.5,3.0,70.0,83.33333333333334,83.33333333333334,15,50.0,3,10.0,3,10.0,4,13.333333333333334,0,0.0,5,16.666666666666664
41,2.066666666666667,1.4817407180595246,2.0,1.0,90.0,90.0,90.0,14,46.666666666666664,9,30.0,4,13.333333333333334,0,0.0,0,0.0,3,10.0,1.8333333333333333,1.3186693629901658,1.0,1.0,93.33333333333333,93.33333333333333,93.33333333333333,17,56.666666666666664,7,23.333333333333332,4,13.333333333333334,0,0.0,0,0.0,2,6.666666666666667,2.033333333333333,1.4940623220676648,1.5,1.0,90.0,90.0,90.0,15,50.0,8,26.666666666666668,4,13.333333333333334,0,0.0,0,0.0,3,10.0,1.7333333333333334,1.0624918300339485,1.0,1.0,96.66666666666667,96.66666666666667,96.66666666666667,16,53.333333333333336,9,30.0,4,13.333333333333334,0,0.0,0,0.0,1,3.3333333333333335
42,2.5,1.6072751268321592,2.0,2.0,76.66666666666667,86.66666666666667,90.0,11,36.666666666666664,7,23.333333333333332,5,16.666666666666664,3,10.0,1,3.3333333333333335,3,10.0,2.033333333333333,1.601735170231195,1.0,1.75,76.66666666666667,90.0,93.33333333333333,19,63.33333333333333,3,10.0,1,3.3333333333333335,4,13.333333333333334,1,3.3333333333333335,2,6.666666666666667,2.0,1.4375905768565218,1.0,2.0,80.0,93.33333333333333,96.66666666666667,18,60.0,3,10.0,3,10.0,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,1.9666666666666666,1.4255603186895396,1.0,1.75,80.0,93.33333333333333,96.66666666666667,18,60.0,4,13.333333333333334,2,6.666666666666667,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335
43,2.1,1.5567059238447487,1.5,1.0,83.33333333333334,90.0,90.0,15,50.0,8,26.666666666666668,2,6.666666666666667,2,6.666666666666667,0,0.0,3,10.0,1.7333333333333334,1.3148721948877347,1.0,1.0,86.66666666666667,93.33333333333333,96.66666666666667,20,66.66666666666666,5,16.666666666666664,1,3.3333333333333335,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,1.8333333333333333,1.4851112939963644,1.0,1.0,86.66666666666667,90.0,93.33333333333333,20,66.66666666666666,4,13.333333333333334,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,2,6.666666666666667,2.033333333333333,1.6224124698183944,1.0,1.0,83.33333333333334,86.66666666666667,90.0,17,56.666666666666664,7,23.333333333333332,1,3.3333333333333335,1,3.3333333333333335,1,3.3333333333333335,3,10.0
44,2.466666666666667,1.4313940369055929,2.0,2.0,83.33333333333334,90.0,93.33333333333333,10,33.33333333333333,6,20.0,9,30.0,2,6.666666666666667,1,3.3333333333333335,2,6.666666666666667,2.3,1.7540429489230491,1.5,2.0,80.0,83.33333333333334,86.66666666666667,15,50.0,6,20.0,3,10.0,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.466666666666667,1.7269111795984826,2.0,2.0,76.66666666666667,83.33333333333334,86.66666666666667,12,40.0,8,26.666666666666668,3,10.0,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334,2.566666666666667,1.8562207723101138,2.0,3.0,70.0,76.66666666666667,86.66666666666667,13,43.333333333333336,7,23.333333333333332,1,3.3333333333333335,2,6.666666666666667,3,10.0,4,13.333333333333334
45,2.433333333333333,1.498517786199268,2.0,2.0,80.0,90.0,90.0,9,30.0,11,36.666666666666664,4,13.333333333333334,3,10.0,0,0.0,3,10.0,2.066666666666667,1.5260697523012796,1.5,1.0,86.66666666666667,90.0,90.0,15,50.0,8,26.666666666666668,3,10.0,1,3.3333333333333335,0,0.0,3,10.0,2.1333333333333333,1.5434449203720302,1.5,2.0,86.66666666666667,90.0,90.0,15,50.0,6,20.0,5,16.666666666666664,1,3.3333333333333335,0,0.0,3,10.0,2.433333333333333,1.5638272140986533,2.0,2.0,83.33333333333334,86.66666666666667,90.0,11,36.666666666666664,7,23.333333333333332,7,23.333333333333332,1,3.3333333333333335,1,3.3333333333333335,3,10.0
46,2.2666666666666666,1.412641340027806,2.0,0.75,86.66666666666667,90.0,90.0,8,26.666666666666668,16,53.333333333333336,2,6.666666666666667,1,3.3333333333333335,0,0.0,3,10.0,2.033333333333333,1.5380362660079103,1.0,1.0,86.66666666666667,90.0,90.0,16,53.333333333333336,7,23.333333333333332,3,10.0,1,3.3333333333333335,0,0.0,3,10.0,2.2333333333333334,1.8015425489162213,1.0,1.75,83.33333333333334,83.33333333333334,83.33333333333334,16,53.333333333333336,6,20.0,3,10.0,0,0.0,0,0.0,5,16.666666666666664,2.066666666666667,1.2892719737209146,2.0,1.0,90.0,93.33333333333333,93.33333333333333,11,36.666666666666664,13,43.333333333333336,3,10.0,1,3.3333333333333335,0,0.0,2,6.666666666666667
47,2.6666666666666665,1.776388345929897,2.0,2.75,73.33333333333333,76.66666666666667,86.66666666666667,10,33.33333333333333,9,30.0,3,10.0,1,3.3333333333333335,3,10.0,4,13.333333333333334,2.066666666666667,1.590248058916875,1.0,1.75,83.33333333333334,90.0,90.0,17,56.666666666666664,5,16.666666666666664,3,10.0,2,6.666666666666667,0,0.0,3,10.0,2.4,1.9252705437591537,1.5,1.75,76.66666666666667,80.0,80.0,15,50.0,7,23.333333333333332,1,3.3333333333333335,1,3.3333333333333335,0,0.0,6,20.0,2.6,1.8903262505010434,2.0,2.75,73.33333333333333,76.66666666666667,83.33333333333334,13,43.333333333333336,6,20.0,3,10.0,1,3.3333333333333335,2,6.666666666666667,5,16.666666666666664
48,2.2333333333333334,1.4067298564006128,2.0,2.0,86.66666666666667,90.0,93.33333333333333,11,36.666666666666664,10,33.33333333333333,5,16.666666666666664,1,3.3333333333333335,1,3.3333333333333335,2,6.666666666666667,2.0,1.632993161855452,1.0,1.0,83.33333333333334,86.66666666666667,90.0,18,60.0,6,20.0,1,3.3333333333333335,1,3.3333333333333335,1,3.3333333333333335,3,10.0,2.066666666666667,1.7499206331208919,1.0,1.0,83.33333333333334,83.33333333333334,86.66666666666667,18,60.0,6,20.0,1,3.3333333333333335,0,0.0,1,3.3333333333333335,4,13.333333333333334,2.033333333333333,1.6224124698183944,1.0,1.0,83.33333333333334,86.66666666666667,90.0,17,56.666666666666664,7,23.333333333333332,1,3.3333333333333335,1,3.3333333333333335,1,3.3333333333333335,3,10.0
49,2.7,1.6360521589077368,2.0,1.0,80.0,83.33333333333334,83.33333333333334,6,20.0,13,43.333333333333336,5,16.666666666666664,1,3.3333333333333335,0,0.0,5,16.666666666666664,2.1333333333333333,1.6069294390925266,1.5,1.0,83.33333333333334,86.66666666666667,90.0,15,50.0,8,26.666666666666668,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,3,10.0,2.433333333333333,1.8015425489162211,2.0,1.75,80.0,80.0,83.33333333333334,12,40.0,10,33.33333333333333,2,6.666666666666667,0,0.0,1,3.3333333333333335,5,16.666666666666664,2.7333333333333334,1.8061622912192088,2.0,3.75,70.0,73.33333333333333,90.0,12,40.0,4,13.333333333333334,5,16.666666666666664,1,3.3333333333333335,5,16.666666666666664,3,10.0
50,2.8,1.7397317800933183,2.0,3.0,70.0,83.33333333333334,83.33333333333334,9,30.0,7,23.333333333333332,5,16.666666666666664,4,13.333333333333334,0,0.0,5,16.666666666666664,2.2666666666666666,1.7499206331208919,1.5,1.75,80.0,83.33333333333334,86.66666666666667,15,50.0,7,23.333333333333332,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.466666666666667,1.8749814813900314,2.0,2.75,73.33333333333333,80.0,83.33333333333334,14,46.666666666666664,7,23.333333333333332,1,3.3333333333333335,2,6.666666666666667,1,3.3333333333333335,5,16.666666666666664,2.6666666666666665,1.8856180831641267,2.0,2.75,73.33333333333333,80.0,80.0,12,40.0,6,20.0,4,13.333333333333334,2,6.666666666666667,0,0.0,6,20.0
51,2.066666666666667,1.3888444437333105,2.0,1.75,86.66666666666667,93.33333333333333,93.33333333333333,14,46.666666666666664,8,26.666666666666668,4,13.333333333333334,2,6.666666666666667,0,0.0,2,6.666666666666667,2.2,1.7962924780409975,1.0,2.0,80.0,83.33333333333334,86.66666666666667,18,60.0,3,10.0,3,10.0,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.3333333333333335,1.7384539747207064,2.0,2.0,80.0,83.33333333333334,86.66666666666667,14,46.666666666666664,7,23.333333333333332,3,10.0,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.433333333333333,1.7451520150277897,2.0,2.0,76.66666666666667,83.33333333333334,86.66666666666667,13,43.333333333333336,7,23.333333333333332,3,10.0,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334
52,2.7666666666666666,1.8381754238616315,2.0,3.0,66.66666666666666,80.0,83.33333333333334,11,36.666666666666664,6,20.0,3,10.0,4,13.333333333333334,1,3.3333333333333335,5,16.666666666666664,2.0,1.61245154965971,1.0,1.75,83.33333333333334,90.0,90.0,19,63.33333333333333,3,10.0,3,10.0,2,6.666666666666667,0,0.0,3,10.0,2.2,1.6411378166788229,1.0,2.0,83.33333333333334,86.66666666666667,90.0,16,53.333333333333336,4,13.333333333333334,5,16.666666666666664,1,3.3333333333333335,1,3.3333333333333335,3,10.0,2.5,1.7841898254763513,2.0,2.75,73.33333333333333,83.33333333333334,86.66666666666667,14,46.666666666666664,4,13.333333333333334,4,13.333333333333334,3,10.0,1,3.3333333333333335,4,13.333333333333334
