trial,fill_first_avg_student_ranking,fill_first_std_student_ranking,fill_first_median_student_ranking,fill_first_iqr_student_ranking,fill_first_student_satisfaction_percent,fill_first_student_satisfaction_top4_percent,fill_first_student_satisfaction_top5_percent,fill_first_students_got_choice_1_count,fill_first_students_got_choice_1_percent,fill_first_students_got_choice_2_count,fill_first_students_got_choice_2_percent,fill_first_students_got_choice_3_count,fill_first_students_got_choice_3_percent,fill_first_students_got_choice_4_count,fill_first_students_got_choice_4_percent,fill_first_students_got_choice_5_count,fill_first_students_got_choice_5_percent,fill_first_students_got_choice_6_count,fill_first_students_got_choice_6_percent,rank_first_avg_student_ranking,rank_first_std_student_ranking,rank_first_median_student_ranking,rank_first_iqr_student_ranking,rank_first_student_satisfaction_percent,rank_first_student_satisfaction_top4_percent,rank_first_student_satisfaction_top5_percent,rank_first_students_got_choice_1_count,rank_first_students_got_choice_1_percent,rank_first_students_got_choice_2_count,rank_first_students_got_choice_2_percent,rank_first_students_got_choice_3_count,rank_first_students_got_choice_3_percent,rank_first_students_got_choice_4_count,rank_first_students_got_choice_4_percent,rank_first_students_got_choice_5_count,rank_first_students_got_choice_5_percent,rank_first_students_got_choice_6_count,rank_first_students_got_choice_6_percent,best_first_avg_student_ranking,best_first_std_student_ranking,best_first_median_student_ranking,best_first_iqr_student_ranking,best_first_student_satisfaction_percent,best_first_student_satisfaction_top4_percent,best_first_student_satisfaction_top5_percent,best_first_students_got_choice_1_count,best_first_students_got_choice_1_percent,best_first_students_got_choice_2_count,best_first_students_got_choice_2_percent,best_first_students_got_choice_3_count,best_first_students_got_choice_3_percent,best_first_students_got_choice_4_count,best_first_students_got_choice_4_percent,best_first_students_got_choice_5_count,best_first_students_got_choice_5_percent,best_first_students_got_choice_6_count,best_first_students_got_choice_6_percent,fragility_mirror_avg_student_ranking,fragility_mirror_std_student_ranking,fragility_mirror_median_student_ranking,fragility_mirror_iqr_student_ranking,fragility_mirror_student_satisfaction_percent,fragility_mirror_student_satisfaction_top4_percent,fragility_mirror_student_satisfaction_top5_percent,fragility_mirror_students_got_choice_1_count,fragility_mirror_students_got_choice_1_percent,fragility_mirror_students_got_choice_2_count,fragility_mirror_students_got_choice_2_percent,fragility_mirror_students_got_choice_3_count,fragility_mirror_students_got_choice_3_percent,fragility_mirror_students_got_choice_4_count,fragility_mirror_students_got_choice_4_percent,fragility_mirror_students_got_choice_5_count,fragility_mirror_students_got_choice_5_percent,fragility_mirror_students_got_choice_6_count,fragility_mirror_students_got_choice_6_percent
53,2.433333333333333,1.7641491496532322,2.0,2.0,76.66666666666667,83.33333333333334,86.66666666666667,14,46.666666666666664,5,16.666666666666664,4,13.333333333333334,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334,2.0,1.6532795690182993,1.0,1.75,80.0,90.0,90.0,20,66.66666666666666,2,6.666666666666667,2,6.666666666666667,3,10.0,0,0.0,3,10.0,2.1333333333333333,1.80246744461277,1.0,2.0,76.66666666666667,86.66666666666667,86.66666666666667,20,66.66666666666666,1,3.3333333333333335,2,6.666666666666667,3,10.0,0,0.0,4,13.333333333333334,2.466666666666667,1.8926759422104522,1.0,3.0,70.0,83.33333333333334,83.33333333333334,16,53.333333333333336,3,10.0,2,6.666666666666667,4,13.333333333333334,0,0.0,5,16.666666666666664
54,2.466666666666667,1.4772346537440226,2.0,2.0,76.66666666666667,90.0,93.33333333333333,10,33.33333333333333,8,26.666666666666668,5,16.666666666666664,4,13.333333333333334,1,3.3333333333333335,2,6.666666666666667,2.433333333333333,1.9093337988826247,1.0,2.75,73.33333333333333,80.0,83.33333333333334,16,53.333333333333336,4,13.333333333333334,2,6.666666666666667,2,6.666666666666667,1,3.3333333333333335,5,16.666666666666664,2.566666666666667,1.7641491496532322,2.0,2.0,76.66666666666667,83.33333333333334,83.33333333333334,11,36.666666666666664,8,26.666666666666668,4,13.333333333333334,2,6.666666666666667,0,0.0,5,16.666666666666664,3.1666666666666665,2.0669354663903325,2.5,4.75,53.333333333333336,70.0,73.33333333333333,11,36.666666666666664,4,13.333333333333334,1,3.3333333333333335,5,16.666666666666664,1,3.3333333333333335,8,26.666666666666668
55,2.533333333333333,1.586050300449376,2.0,2.0,83.33333333333334,86.66666666666667,86.66666666666667,9,30.0,9,30.0,7,23.333333333333332,1,3.3333333333333335,0,0.0,4,13.333333333333334,1.9,1.3503086067019396,1.0,1.0,90.0,93.33333333333333,93.33333333333333,16,53.333333333333336,8,26.666666666666668,3,10.0,1,3.3333333333333335,0,0.0,2,6.666666666666667,2.066666666666667,1.6110727964792764,1.0,1.0,83.33333333333334,86.66666666666667,90.0,16,53.333333333333336,8,26.666666666666668,1,3.3333333333333335,1,3.3333333333333335,1,3.3333333333333335,3,10.0,2.9,2.0058248511107175,2.0,3.75,66.66666666666666,73.33333333333333,76.66666666666667,12,40.0,4,13.333333333333334,4,13.333333333333334,2,6.666666666666667,1,3.3333333333333335,7,23.333333333333332
56,2.2666666666666666,1.4817407180595246,2.0,2.0,86.66666666666667,90.0,90.0,11,36.666666666666664,10,33.33333333333333,5,16.666666666666664,1,3.3333333333333335,0,0.0,3,10.0,2.066666666666667,1.5477582354991866,1.0,1.75,86.66666666666667,90.0,90.0,16,53.333333333333336,6,20.0,4,13.333333333333334,1,3.3333333333333335,0,0.0,3,10.0,2.3666666666666667,1.7978382080215733,2.0,2.0,80.0,83.33333333333334,83.33333333333334,14,46.666666666666664,7,23.333333333333332,3,10.0,1,3.3333333333333335,0,0.0,5,16.666666666666664,2.2666666666666666,1.569146972791976,2.0,2.0,83.33333333333334,90.0,90.0,14,46.666666666666664,5,16.666666666666664,6,20.0,2,6.666666666666667,0,0.0,3,10.0
57,2.966666666666667,1.8526257642120338,2.0,3.75,63.33333333333333,73.33333333333333,83.33333333333334,9,30.0,7,23.333333333333332,3,10.0,3,10.0,3,10.0,5,16.666666666666664,2.1333333333333333,1.7074997966487597,1.0,1.75,83.33333333333334,86.66666666666667,86.66666666666667,17,56.666666666666664,5,16.666666666666664,3,10.0,1,3.3333333333333335,0,0.0,4,13.333333333333334,2.4,1.8366636418607882,1.5,2.0,76.66666666666667,83.33333333333334,83.33333333333334,15,50.0,5,16.666666666666664,3,10.0,2,6.666666666666667,0,0.0,5,16.666666666666664,2.933333333333333,2.06451500896027,2.0,4.0,63.33333333333333,70.0,76.66666666666667,13,43.333333333333336,3,10.0,3,10.0,2,6.666666666666667,2,6.666666666666667,7,23.333333333333332
58,2.566666666666667,1.9439364415764444,2.0,3.0,70.0,80.0,80.0,14,46.666666666666664,6,20.0,1,3.3333333333333335,3,10.0,0,0.0,6,20.0,2.066666666666667,1.7113996870657915,1.0,1.0,83.33333333333334,86.66666666666667,86.66666666666667,18,60.0,5,16.666666666666664,2,6.666666666666667,1,3.3333333333333335,0,0.0,4,13.333333333333334,2.2,1.8147543451754933,1.0,1.75,83.33333333333334,83.33333333333334,83.33333333333334,17,56.666666666666664,5,16.666666666666664,3,10.0,0,0.0,0,0.0,5,16.666666666666664,2.3666666666666667,1.7413277182145301,1.5,2.75,73.33333333333333,83.33333333333334,90.0,15,50.0,5,16.666666666666664,2,6.666666666666667,3,10.0,2,6.666666666666667,3,10.0
59,2.4,1.7243356208503415,2.0,1.75,76.66666666666667,83.33333333333334,86.66666666666667,12,40.0,10,33.33333333333333,1,3.3333333333333335,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334,2.1,1.57797338380595,1.0,1.0,80.0,86.66666666666667,93.33333333333333,16,53.333333333333336,7,23.333333333333332,1,3.3333333333333335,2,6.666666666666667,2,6.666666666666667,2,6.666666666666667,2.3333333333333335,1.8135294011647258,1.5,2.0,80.0,83.33333333333334,83.33333333333334,15,50.0,6,20.0,3,10.0,1,3.3333333333333335,0,0.0,5,16.666666666666664,2.566666666666667,1.891795149821695,2.0,2.75,73.33333333333333,76.66666666666667,83.33333333333334,13,43.333333333333336,7,23.333333333333332,2,6.666666666666667,1,3.3333333333333335,2,6.666666666666667,5,16.666666666666664
60,2.3,1.5088627063675033,2.0,2.0,83.33333333333334,90.0,90.0,11,36.666666666666664,10,33.33333333333333,4,13.333333333333334,2,6.666666666666667,0,0.0,3,10.0,2.1333333333333333,1.8024674446127702,1.0,1.0,83.33333333333334,83.33333333333334,83.33333333333334,17,56.666666666666664,7,23.333333333333332,1,3.3333333333333335,0,0.0,0,0.0,5,16.666666666666664,2.1333333333333333,1.6679994670929073,1.0,1.75,86.66666666666667,86.66666666666667,86.66666666666667,16,53.333333333333336,6,20.0,4,13.333333333333334,0,0.0,0,0.0,4,13.333333333333334,2.8333333333333335,2.00138840697041,2.0,3.75,70.0,73.33333333333333,76.66666666666667,12,40.0,5,16.666666666666664,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,7,23.333333333333332
61,2.4,1.6852299546352716,2.0,2.0,83.33333333333334,83.33333333333334,86.66666666666667,12,40.0,8,26.666666666666668,5,16.666666666666664,0,0.0,1,3.3333333333333335,4,13.333333333333334,2.2666666666666666,1.8607047649270485,1.0,1.0,80.0,80.0,83.33333333333334,16,53.333333333333336,7,23.333333333333332,1,3.3333333333333335,0,0.0,1,3.3333333333333335,5,16.666666666666664,2.3333333333333335,1.920648038785058,1.0,1.75,80.0,80.0,80.0,16,53.333333333333336,6,20.0,2,6.666666666666667,0,0.0,0,0.0,6,20.0,2.8333333333333335,1.9163043135739746,2.0,3.75,70.0,73.33333333333333,80.0,10,33.33333333333333,8,26.666666666666668,3,10.0,1,3.3333333333333335,2,6.666666666666667,6,20.0
62,2.966666666666667,1.9232495649002208,2.0,3.75,63.33333333333333,73.33333333333333,80.0,10,33.33333333333333,6,20.0,3,10.0,3,10.0,2,6.666666666666667,6,20.0,2.3,1.9347695814575268,1.0,2.75,73.33333333333333,76.66666666666667,86.66666666666667,19,63.33333333333333,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,3,10.0,4,13.333333333333334,2.4,1.8903262505010432,1.0,2.0,76.66666666666667,76.66666666666667,86.66666666666667,17,56.666666666666664,2,6.666666666666667,4,13.333333333333334,0,0.0,3,10.0,4,13.333333333333334,2.933333333333333,2.1592179654268864,2.0,4.75,63.33333333333333,66.66666666666666,73.33333333333333,14,46.666666666666664,3,10.0,2,6.666666666666667,1,3.3333333333333335,2,6.666666666666667,8,26.666666666666668
63,2.466666666666667,1.8390818965511633,2.0,2.75,73.33333333333333,83.33333333333334,83.33333333333334,14,46.666666666666664,6,20.0,2,6.666666666666667,3,10.0,0,0.0,5,16.666666666666664,1.8666666666666667,1.359738536958076,1.0,1.75,86.66666666666667,93.33333333333333,96.66666666666667,19,63.33333333333333,3,10.0,4,13.333333333333334,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,2.0,1.4375905768565218,1.0,1.75,90.0,90.0,93.33333333333333,16,53.333333333333336,6,20.0,5,16.666666666666664,0,0.0,1,3.3333333333333335,2,6.666666666666667,2.7241379310344827,1.9633987373085184,2.0,3.0,72.41379310344827,75.86206896551724,79.3103448275862,13,44.827586206896555,3,10.344827586206897,5,17.24137931034483,1,3.4482758620689653,1,3.4482758620689653,6,20.689655172413794
64,2.6,1.8547236990991407,2.0,3.0,70.0,80.0,83.33333333333334,12,40.0,8,26.666666666666668,1,3.3333333333333335,3,10.0,1,3.3333333333333335,5,16.666666666666664,2.066666666666667,1.7113996870657915,1.0,1.0,83.33333333333334,86.66666666666667,86.66666666666667,18,60.0,5,16.666666666666664,2,6.666666666666667,1,3.3333333333333335,0,0.0,4,13.333333333333334,2.1333333333333333,1.6275407487644937,1.0,2.0,80.0,90.0,90.0,17,56.666666666666664,4,13.333333333333334,3,10.0,3,10.0,0,0.0,3,10.0,2.533333333333333,2.0286832072937253,1.0,3.5,73.33333333333333,73.33333333333333,80.0,16,53.333333333333336,4,13.333333333333334,2,6.666666666666667,0,0.0,2,6.666666666666667,6,20.0
65,2.8,1.869046102516825,2.0,1.75,76.66666666666667,76.66666666666667,76.66666666666667,8,26.666666666666668,11,36.666666666666664,4,13.333333333333334,0,0.0,0,0.0,7,23.333333333333332,2.2333333333333334,1.6468825769380835,2.0,1.0,83.33333333333334,86.66666666666667,86.66666666666667,13,43.333333333333336,10,33.33333333333333,2,6.666666666666667,1,3.3333333333333335,0,0.0,4,13.333333333333334,2.2333333333333334,1.4985177861992682,2.0,2.0,86.66666666666667,90.0,90.0,12,40.0,9,30.0,5,16.666666666666664,1,3.3333333333333335,0,0.0,3,10.0,2.533333333333333,1.6679994670929073,2.0,2.75,73.33333333333333,83.33333333333334,90.0,11,36.666666666666664,8,26.666666666666668,3,10.0,3,10.0,2,6.666666666666667,3,10.0
66,2.6,1.6653327995729061,2.0,3.0,70.0,83.33333333333334,90.0,10,33.33333333333333,9,30.0,2,6.666666666666667,4,13.333333333333334,2,6.666666666666667,3,10.0,2.3,1.8101565309847285,1.5,1.0,76.66666666666667,80.0,86.66666666666667,15,50.0,8,26.666666666666668,0,0.0,1,3.3333333333333335,2,6.666666666666667,4,13.333333333333334,2.466666666666667,1.7269111795984826,2.0,2.75,73.33333333333333,80.0,90.0,12,40.0,9,30.0,1,3.3333333333333335,2,6.666666666666667,3,10.0,3,10.0,2.6666666666666665,1.8318175552045448,2.0,3.0,66.66666666666666,76.66666666666667,86.66666666666667,11,36.666666666666664,9,30.0,0,0.0,3,10.0,3,10.0,4,13.333333333333334
67,2.7333333333333334,1.806162291219209,2.0,3.0,70.0,80.0,83.33333333333334,10,33.33333333333333,8,26.666666666666668,3,10.0,3,10.0,1,3.3333333333333335,5,16.666666666666664,2.066666666666667,1.6519348924485155,1.0,1.0,86.66666666666667,86.66666666666667,86.66666666666667,16,53.333333333333336,8,26.666666666666668,2,6.666666666666667,0,0.0,0,0.0,4,13.333333333333334,2.3333333333333335,1.757523510195209,2.0,1.75,76.66666666666667,83.33333333333334,86.66666666666667,14,46.666666666666664,8,26.666666666666668,1,3.3333333333333335,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334,2.6,1.7435595774162693,2.0,2.75,73.33333333333333,83.33333333333334,86.66666666666667,12,40.0,5,16.666666666666664,5,16.666666666666664,3,10.0,1,3.3333333333333335,4,13.333333333333334
68,2.9,1.9209372712298547,2.0,3.0,70.0,76.66666666666667,76.66666666666667,10,33.33333333333333,6,20.0,5,16.666666666666664,2,6.666666666666667,0,0.0,7,23.333333333333332,2.466666666666667,1.8749814813900312,1.0,2.75,73.33333333333333,83.33333333333334,83.33333333333334,16,53.333333333333336,2,6.666666666666667,4,13.333333333333334,3,10.0,0,0.0,5,16.666666666666664,2.466666666666667,1.586050300449376,2.0,2.0,80.0,86.66666666666667,90.0,11,36.666666666666664,7,23.333333333333332,6,20.0,2,6.666666666666667,1,3.3333333333333335,3,10.0,2.7333333333333334,1.8245242911205346,2.0,3.0,70.0,80.0,83.33333333333334,11,36.666666666666664,6,20.0,4,13.333333333333334,3,10.0,1,3.3333333333333335,5,16.666666666666664
69,2.3333333333333335,1.4681810363696828,2.0,2.0,86.66666666666667,90.0,90.0,10,33.33333333333333,10,33.33333333333333,6,20.0,1,3.3333333333333335,0,0.0,3,10.0,1.9666666666666666,1.5162087220725544,1.0,1.0,86.66666666666667,90.0,90.0,16,53.333333333333336,9,30.0,1,3.3333333333333335,1,3.3333333333333335,0,0.0,3,10.0,1.9,1.3503086067019396,1.0,1.0,90.0,93.33333333333333,93.33333333333333,16,53.333333333333336,8,26.666666666666668,3,10.0,1,3.3333333333333335,0,0.0,2,6.666666666666667,2.5,1.7654083569153813,2.0,2.0,76.66666666666667,80.0,86.66666666666667,12,40.0,8,26.666666666666668,3,10.0,1,3.3333333333333335,2,6.666666666666667,4,13.333333333333334
70,2.433333333333333,1.7451520150277902,2.0,2.0,83.33333333333334,83.33333333333334,83.33333333333334,12,40.0,8,26.666666666666668,5,16.666666666666664,0,0.0,0,0.0,5,16.666666666666664,2.066666666666667,1.5477582354991866,1.0,1.75,86.66666666666667,90.0,90.0,16,53.333333333333336,6,20.0,4,13.333333333333334,1,3.3333333333333335,0,0.0,3,10.0,2.3333333333333335,1.86785676348292,1.0,2.0,80.0,80.0,83.33333333333334,16,53.333333333333336,5,16.666666666666664,3,10.0,0,0.0,1,3.3333333333333335,5,16.666666666666664,2.433333333333333,1.8199511592958264,2.0,2.0,76.66666666666667,83.33333333333334,83.33333333333334,14,46.666666666666664,6,20.0,3,10.0,2,6.666666666666667,0,0.0,5,16.666666666666664
71,2.7666666666666666,1.8740923729160797,2.0,3.0,70.0,80.0,80.0,11,36.666666666666664,6,20.0,4,13.333333333333334,3,10.0,0,0.0,6,20.0,2.2,1.7397317800933183,1.0,2.0,80.0,86.66666666666667,86.66666666666667,17,56.666666666666664,4,13.333333333333334,3,10.0,2,6.666666666666667,0,0.0,4,13.333333333333334,2.2,1.6613247725836149,1.0,2.0,76.66666666666667,90.0,90.0,17,56.666666666666664,3,10.0,3,10.0,4,13.333333333333334,0,0.0,3,10.0,2.533333333333333,1.9275776393067947,1.5,2.75,73.33333333333333,76.66666666666667,83.33333333333334,15,50.0,4,13.333333333333334,3,10.0,1,3.3333333333333335,2,6.666666666666667,5,16.666666666666664
72,2.7333333333333334,1.9136933459209766,2.0,2.0,76.66666666666667,76.66666666666667,76.66666666666667,10,33.33333333333333,9,30.0,4,13.333333333333334,0,0.0,0,0.0,7,23.333333333333332,1.8666666666666667,1.2578641509408803,1.0,1.0,86.66666666666667,96.66666666666667,96.66666666666667,17,56.666666666666664,6,20.0,3,10.0,3,10.0,0,0.0,1,3.3333333333333335,2.2666666666666666,1.6918103387266028,1.5,2.0,80.0,83.33333333333334,90.0,15,50.0,6,20.0,3,10.0,1,3.3333333333333335,2,6.666666666666667,3,10.0,2.3,1.7729448195962934,1.5,1.75,76.66666666666667,83.33333333333334,86.66666666666667,15,50.0,7,23.333333333333332,1,3.3333333333333335,2,6.666666666666667,1,3.3333333333333335,4,13.333333333333334
73,2.1666666666666665,1.6749792701868151,1.0,2.0,86.66666666666667,86.66666666666667,86.66666666666667,16,53.333333333333336,5,16.666666666666664,5,16.666666666666664,0,0.0,0,0.0,4,13.333333333333334,2.0,1.6931233465600393,1.0,1.0,86.66666666666667,86.66666666666667,86.66666666666667,19,63.33333333333333,4,13.333333333333334,3,10.0,0,0.0,0,0.0,4,13.333333333333334,2.066666666666667,1.6918103387266028,1.0,1.75,86.66666666666667,86.66666666666667,86.66666666666667,18,60.0,4,13.333333333333334,4,13.333333333333334,0,0.0,0,0.0,4,13.333333333333334,2.6,1.9252705437591535,1.5,2.75,73.33333333333333,76.66666666666667,83.33333333333334,15,50.0,2,6.666666666666667,5,16.666666666666664,1,3.3333333333333335,2,6.666666666666667,5,16.666666666666664
74,2.1666666666666665,1.21335164821342,2.0,2.0,90.0,93.33333333333333,96.66666666666667,10,33.33333333333333,11,36.666666666666664,6,20.0,1,3.3333333333333335,1,3.3333333333333335,1,3.3333333333333335,2.0,1.3165611772087666,2.0,1.0,90.0,93.33333333333333,93.33333333333333,13,43.333333333333336,11,36.666666666666664,3,10.0,1,3.3333333333333335,0,0.0,2,6.666666666666667,2.3,1.7156145643277028,2.0,1.0,80.0,83.33333333333334,86.66666666666667,13,43.333333333333336,10,33.33333333333333,1,3.3333333333333335,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.7,1.8101565309847285,2.0,2.0,76.66666666666667,80.0,80.0,9,30.0,10,33.33333333333333,4,13.333333333333334,1,3.3333333333333335,0,0.0,6,20.0
75,3.2,1.92180470738661,3.0,3.75,66.66666666666666,70.0,73.33333333333333,7,23.333333333333332,7,23.333333333333332,6,20.0,1,3.3333333333333335,1,3.3333333333333335,8,26.666666666666668,2.2333333333333334,1.7065234314893605,1.0,2.0,80.0,83.33333333333334,90.0,16,53.333333333333336,5,16.666666666666664,3,10.0,1,3.3333333333333335,2,6.666666666666667,3,10.0,2.2333333333333334,1.7065234314893605,1.0,2.0,80.0,83.33333333333334,90.0,16,53.333333333333336,5,16.666666666666664,3,10.0,1,3.3333333333333335,2,6.666666666666667,3,10.0,2.8333333333333335,2.0013884069704098,2.0,3.75,70.0,73.33333333333333,76.66666666666667,12,40.0,5,16.666666666666664,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,7,23.333333333333332
76,2.3,1.4177446878757824,2.0,2.0,86.66666666666667,90.0,93.33333333333333,11,36.666666666666664,8,26.666666666666668,7,23.333333333333332,1,3.3333333333333335,1,3.3333333333333335,2,6.666666666666667,2.033333333333333,1.4255603186895396,1.5,1.75,90.0,90.0,93.33333333333333,15,50.0,7,23.333333333333332,5,16.666666666666664,0,0.0,1,3.3333333333333335,2,6.666666666666667,2.1333333333333333,1.4313940369055924,2.0,1.75,86.66666666666667,90.0,93.33333333333333,13,43.333333333333336,9,30.0,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,2,6.666666666666667,2.433333333333333,1.498517786199268,2.0,2.0,83.33333333333334,83.33333333333334,93.33333333333333,9,30.0,11,36.666666666666664,5,16.666666666666664,0,0.0,3,10.0,2,6.666666666666667
77,2.2,1.4000000000000001,2.0,2.0,83.33333333333334,93.33333333333333,93.33333333333333,12,40.0,9,30.0,4,13.333333333333334,3,10.0,0,0.0,2,6.666666666666667,1.8,1.3759844960366863,1.0,1.0,90.0,93.33333333333333,93.33333333333333,19,63.33333333333333,5,16.666666666666664,3,10.0,1,3.3333333333333335,0,0.0,2,6.666666666666667,2.2,1.8867962264113207,1.0,1.75,76.66666666666667,83.33333333333334,83.33333333333334,19,63.33333333333333,3,10.0,1,3.3333333333333335,2,6.666666666666667,0,0.0,5,16.666666666666664,2.3666666666666667,1.7413277182145301,2.0,2.0,80.0,83.33333333333334,86.66666666666667,14,46.666666666666664,6,20.0,4,13.333333333333334,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334
78,2.8,1.7962924780409975,2.0,3.0,66.66666666666666,80.0,83.33333333333334,9,30.0,9,30.0,2,6.666666666666667,4,13.333333333333334,1,3.3333333333333335,5,16.666666666666664,2.1,1.5132745950421558,1.0,1.75,76.66666666666667,93.33333333333333,93.33333333333333,16,53.333333333333336,6,20.0,1,3.3333333333333335,5,16.666666666666664,0,0.0,2,6.666666666666667,2.2333333333333334,1.6058919293927874,1.5,2.0,76.66666666666667,86.66666666666667,93.33333333333333,15,50.0,6,20.0,2,6.666666666666667,3,10.0,2,6.666666666666667,2,6.666666666666667,3.0,2.0330600909302543,2.0,4.5,63.33333333333333,73.33333333333333,73.33333333333333,11,36.666666666666664,5,16.666666666666664,3,10.0,3,10.0,0,0.0,8,26.666666666666668
79,2.566666666666667,1.7451520150277902,2.0,2.0,76.66666666666667,83.33333333333334,83.33333333333334,10,33.33333333333333,10,33.33333333333333,3,10.0,2,6.666666666666667,0,0.0,5,16.666666666666664,2.1666666666666665,1.5933891203622828,2.0,1.0,83.33333333333334,86.66666666666667,90.0,14,46.666666666666664,9,30.0,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,3,10.0,2.2666666666666666,1.6918103387266028,2.0,1.75,80.0,86.66666666666667,86.66666666666667,14,46.666666666666664,8,26.666666666666668,2,6.666666666666667,2,6.666666666666667,0,0.0,4,13.333333333333334,2.7333333333333334,1.8607047649270485,2.0,2.0,76.66666666666667,76.66666666666667,80.0,10,33.33333333333333,8,26.666666666666668,5,16.666666666666664,0,0.0,1,3.3333333333333335,6,20.0
80,2.6666666666666665,1.903213656482693,2.0,2.75,73.33333333333333,76.66666666666667,80.0,11,36.666666666666664,9,30.0,2,6.666666666666667,1,3.3333333333333335,1,3.3333333333333335,6,20.0,2.066666666666667,1.6110727964792764,1.0,2.0,83.33333333333334,90.0,90.0,18,60.0,3,10.0,4,13.333333333333334,2,6.666666666666667,0,0.0,3,10.0,2.566666666666667,1.92671280221579,2.0,2.75,73.33333333333333,80.0,80.0,14,46.666666666666664,5,16.666666666666664,3,10.0,2,6.666666666666667,0,0.0,6,20.0,2.3666666666666667,1.702612371882951,2.0,2.0,80.0,86.66666666666667,86.66666666666667,14,46.666666666666664,5,16.666666666666664,5,16.666666666666664,2,6.666666666666667,0,0.0,4,13.333333333333334
81,2.3666666666666667,1.7026123718829513,2.0,2.0,83.33333333333334,83.33333333333334,86.66666666666667,13,43.333333333333336,7,23.333333333333332,5,16.666666666666664,0,0.0,1,3.3333333333333335,4,13.333333333333334,2.1333333333333333,1.839081896551163,1.0,1.0,80.0,80.0,86.66666666666667,19,63.33333333333333,4,13.333333333333334,1,3.3333333333333335,0,0.0,2,6.666666666666667,4,13.333333333333334,2.2666666666666666,1.896195020443719,1.0,1.75,76.66666666666667,76.66666666666667,86.66666666666667,18,60.0,4,13.333333333333334,1,3.3333333333333335,0,0.0,3,10.0,4,13.333333333333334,2.6,2.0591260281974,1.5,3.5,73.33333333333333,73.33333333333333,76.66666666666667,15,50.0,5,16.666666666666664,2,6.666666666666667,0,0.0,1,3.3333333333333335,7,23.333333333333332
82,2.5,1.6683325008322931,2.0,1.5,83.33333333333334,83.33333333333334,83.33333333333334,8,26.666666666666668,14,46.666666666666664,3,10.0,0,0.0,0,0.0,5,16.666666666666664,2.2333333333333334,1.7829438827088444,1.5,1.0,83.33333333333334,83.33333333333334,83.33333333333334,15,50.0,8,26.666666666666668,2,6.666666666666667,0,0.0,0,0.0,5,16.666666666666664,2.4,1.8184242262647807,2.0,1.75,80.0,80.0,83.33333333333334,13,43.333333333333336,9,30.0,2,6.666666666666667,0,0.0,1,3.3333333333333335,5,16.666666666666664,3.0,2.0816659994661326,2.0,5.0,66.66666666666666,70.0,70.0,10,33.33333333333333,8,26.666666666666668,2,6.666666666666667,1,3.3333333333333335,0,0.0,9,30.0
83,2.6666666666666665,1.679947089113887,2.0,2.75,73.33333333333333,83.33333333333334,86.66666666666667,9,30.0,9,30.0,4,13.333333333333334,3,10.0,1,3.3333333333333335,4,13.333333333333334,2.2666666666666666,1.7113996870657915,1.5,2.0,80.0,86.66666666666667,86.66666666666667,15,50.0,6,20.0,3,10.0,2,6.666666666666667,0,0.0,4,13.333333333333334,2.466666666666667,1.839081896551163,2.0,2.75,73.33333333333333,83.33333333333334,83.33333333333334,14,46.666666666666664,6,20.0,2,6.666666666666667,3,10.0,0,0.0,5,16.666666666666664,2.7,1.8466185312619388,2.0,2.75,73.33333333333333,80.0,80.0,10,33.33333333333333,9,30.0,3,10.0,2,6.666666666666667,0,0.0,6,20.0
84,3.2,1.777638883463118,3.0,2.75,63.33333333333333,73.33333333333333,80.0,6,20.0,7,23.333333333333332,6,20.0,3,10.0,2,6.666666666666667,6,20.0,2.3666666666666667,1.7413277182145304,1.5,2.0,76.66666666666667,86.66666666666667,86.66666666666667,15,50.0,4,13.333333333333334,4,13.333333333333334,3,10.0,0,0.0,4,13.333333333333334,2.4,1.7435595774162693,2.0,2.0,80.0,83.33333333333334,86.66666666666667,14,46.666666666666664,5,16.666666666666664,5,16.666666666666664,1,3.3333333333333335,1,3.3333333333333335,4,13.333333333333334,2.9,1.8138357147217055,2.5,3.0,70.0,80.0,80.0,9,30.0,6,20.0,6,20.0,3,10.0,0,0.0,6,20.0
